label,reason,length,x_ratio,noncanonical_ratio,resolution,source_file
9cfo_A,kept,192,0.0052,0.0052,1.77,data/all_pdb_1y/fed_split/client_4/mmcif_files/9cfo.cif
9chy_A,kept,180,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/9chy.cif
9csx_A,kept,274,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_4/mmcif_files/9csx.cif
9csz_B,kept,195,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/9csz.cif
9cub_A,kept,210,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_4/mmcif_files/9cub.cif
9cue_A,kept,210,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_4/mmcif_files/9cue.cif
9d11_A,kept,124,0.0000,0.0000,1.684,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d11.cif
9d8m_A,kept,133,0.0000,0.0000,1.201,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d8m.cif
9d8o_B,kept,133,0.0000,0.0000,1.32,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d8o.cif
9d9f_A,kept,221,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d9f.cif
9d9h_A,kept,224,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d9h.cif
9d9j_A,kept,164,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_4/mmcif_files/9d9j.cif
9dbi_A,kept,229,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dbi.cif
9dcl_A,kept,162,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dcl.cif
9df8_B,kept,133,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/9df8.cif
9dja_A,kept,164,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dja.cif
9djc_A,kept,164,0.0000,0.0000,1.13,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djc.cif
9dje_A,kept,164,0.0000,0.0000,1.62,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dje.cif
9djg_A,kept,164,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djg.cif
9dji_A,kept,164,0.0000,0.0000,1.1,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dji.cif
9djk_A,kept,164,0.0000,0.0000,1.04,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djk.cif
9djm_A,kept,164,0.0000,0.0000,1.08,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djm.cif
9djo_A,kept,164,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djo.cif
9djp_A,kept,164,0.0000,0.0000,1.17,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djp.cif
9djq_A,kept,164,0.0000,0.0000,1.28,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djq.cif
9djr_A,kept,164,0.0000,0.0000,1.33,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djr.cif
9djs_A,kept,164,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/9djs.cif
9dlo_a,kept,183,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dlo.cif
9dmm_A,kept,170,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dmm.cif
9doj_A,kept,209,0.0000,0.0000,1.48,data/all_pdb_1y/fed_split/client_4/mmcif_files/9doj.cif
9doz_A,kept,277,0.0000,0.0000,1.454,data/all_pdb_1y/fed_split/client_4/mmcif_files/9doz.cif
9dq0_A,kept,236,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dq0.cif
9drw_A,kept,277,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_4/mmcif_files/9drw.cif
9dwa_A,kept,126,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/9dwa.cif
9e5d_A,kept,170,0.0000,0.0000,1.36,data/all_pdb_1y/fed_split/client_4/mmcif_files/9e5d.cif
9e9h_A,kept,183,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/9e9h.cif
9e9i_A,kept,184,0.0000,0.0000,1.18,data/all_pdb_1y/fed_split/client_4/mmcif_files/9e9i.cif
9ebm_B,kept,226,0.0000,0.0000,1.92,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ebm.cif
9ect_A,kept,215,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ect.cif
9eee_A,kept,99,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9eee.cif
9egi_A,kept,277,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_4/mmcif_files/9egi.cif
9egj_A,kept,277,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_4/mmcif_files/9egj.cif
9ep5_A,kept,300,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ep5.cif
9epe_A,kept,207,0.0000,0.0000,1.52,data/all_pdb_1y/fed_split/client_4/mmcif_files/9epe.cif
9ept_A,kept,115,0.0000,0.0000,1.743,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ept.cif
9eyl_A,kept,209,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9eyl.cif
9f15_A,kept,260,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f15.cif
9f2f_A,kept,260,0.0000,0.0000,1.52,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f2f.cif
9f2n_A,kept,263,0.0000,0.0000,1.21,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f2n.cif
9f49_AAA,kept,235,0.0000,0.0000,1.621,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f49.cif
9f77_A,kept,106,0.0000,0.0000,1.42,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f77.cif
9f78_A,kept,105,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9f78.cif
9fov_A,kept,147,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_4/mmcif_files/9fov.cif
9fpv_B,kept,263,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9fpv.cif
9frp_A,kept,198,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_4/mmcif_files/9frp.cif
9ftx_A,kept,279,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ftx.cif
9fyj_A,kept,153,0.0000,0.0000,1.08,data/all_pdb_1y/fed_split/client_4/mmcif_files/9fyj.cif
9g0y_A,kept,172,0.0000,0.0000,1.31,data/all_pdb_1y/fed_split/client_4/mmcif_files/9g0y.cif
9g38_A,kept,262,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_4/mmcif_files/9g38.cif
9g7q_A,kept,227,0.0044,0.0044,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/9g7q.cif
9gbj_A,kept,170,0.0000,0.0000,1.712,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gbj.cif
9gdj_A,kept,291,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gdj.cif
9gee_A,kept,189,0.0000,0.0000,1.818,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gee.cif
9ggo_A,kept,58,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ggo.cif
9ghl_A,kept,225,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ghl.cif
9gjr_A,kept,114,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gjr.cif
9gpk_A,kept,128,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gpk.cif
9gq1_A,kept,112,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gq1.cif
9gsk_A,kept,110,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gsk.cif
9gvm_A,kept,279,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gvm.cif
9gwa_A,kept,280,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gwa.cif
9gzg_A,kept,154,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_4/mmcif_files/9gzg.cif
9h0d_A,kept,233,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9h0d.cif
9h0g_A,kept,222,0.0000,0.0000,1.35,data/all_pdb_1y/fed_split/client_4/mmcif_files/9h0g.cif
9hef_A,kept,133,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hef.cif
9hfj_A,kept,85,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hfj.cif
9hij_A,kept,101,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hij.cif
9hik_A,kept,99,0.0000,0.0000,1.15,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hik.cif
9hkg_A,kept,100,0.0000,0.0000,1.26,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hkg.cif
9hmr_A,kept,170,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hmr.cif
9hrs_B,kept,76,0.0000,0.0000,1.92,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hrs.cif
9hs7_A,kept,140,0.0000,0.0000,1.698,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hs7.cif
9hsb_A,kept,180,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hsb.cif
9hsh_A,kept,179,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hsh.cif
9htv_A,kept,137,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9htv.cif
9hwn_A,kept,260,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hwn.cif
9hy1_A,kept,269,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hy1.cif
9hyg_A,kept,97,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/9hyg.cif
9i0u_A,kept,131,0.0000,0.0000,1.46,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i0u.cif
9i1g_A,kept,99,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i1g.cif
9i1x_A,kept,225,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i1x.cif
9i2m_A,kept,192,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i2m.cif
9i4k_A,kept,136,0.0000,0.0000,1.631,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i4k.cif
9i77_A,kept,236,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i77.cif
9i7y_A,kept,171,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/9i7y.cif
9iap_A,kept,170,0.0000,0.0000,1.182,data/all_pdb_1y/fed_split/client_4/mmcif_files/9iap.cif
9icz_A,kept,277,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/9icz.cif
9ifr_A,kept,123,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ifr.cif
9imw_A,kept,228,0.0000,0.0000,1.527,data/all_pdb_1y/fed_split/client_4/mmcif_files/9imw.cif
9iok_A,kept,181,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9iok.cif
9irz_A,kept,101,0.0000,0.0000,1.76,data/all_pdb_1y/fed_split/client_4/mmcif_files/9irz.cif
9iv0_A,kept,181,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_4/mmcif_files/9iv0.cif
9iyz_A,kept,90,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/9iyz.cif
9j0e_A,kept,289,0.0000,0.0000,1.46,data/all_pdb_1y/fed_split/client_4/mmcif_files/9j0e.cif
9j0t_A,kept,181,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9j0t.cif
9j2c_A,kept,289,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9j2c.cif
9j8k_A,kept,272,0.0000,0.0000,1.82,data/all_pdb_1y/fed_split/client_4/mmcif_files/9j8k.cif
9jac_A,kept,198,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jac.cif
9jku_A,kept,275,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jku.cif
9jn4_B,kept,218,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jn4.cif
9jrr_A,kept,158,0.0000,0.0000,1.76,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jrr.cif
9jwe_A,kept,266,0.0000,0.0000,1.287,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jwe.cif
9jwo_A,kept,288,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jwo.cif
9jwq_A,kept,288,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jwq.cif
9jwt_A,kept,296,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jwt.cif
9jwu_A,kept,266,0.0000,0.0000,1.229,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jwu.cif
9jzo_A,kept,173,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_4/mmcif_files/9jzo.cif
9k1m_A,kept,279,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_4/mmcif_files/9k1m.cif
9k4q_A,kept,112,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9k4q.cif
9k7x_A,kept,112,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9k7x.cif
9kat_A,kept,260,0.0000,0.0000,1.51,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kat.cif
9kbb_A,kept,285,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kbb.cif
9kbc_A,kept,286,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kbc.cif
9kbo_A,kept,291,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kbo.cif
9keg_A,kept,192,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9keg.cif
9kh4_A,kept,150,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kh4.cif
9khb_A,kept,273,0.0000,0.0000,1.03,data/all_pdb_1y/fed_split/client_4/mmcif_files/9khb.cif
9kl2_A,kept,140,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kl2.cif
9kpm_A,kept,184,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kpm.cif
9kvu_A,kept,94,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kvu.cif
9kyi_A,kept,158,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/9kyi.cif
9l6z_A,kept,119,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9l6z.cif
9l9i_A,kept,259,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9l9i.cif
9lhn_A,kept,228,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lhn.cif
9lhr_A,kept,231,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lhr.cif
9lhs_A,kept,231,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lhs.cif
9li0_A,kept,228,0.0000,0.0000,1.453,data/all_pdb_1y/fed_split/client_4/mmcif_files/9li0.cif
9lie_A,kept,151,0.0000,0.0000,1.06,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lie.cif
9lif_A,kept,151,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lif.cif
9ljk_A,kept,182,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_4/mmcif_files/9ljk.cif
9lns_A,kept,64,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lns.cif
9lp6_A,kept,158,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lp6.cif
9lvq_A,kept,133,0.0000,0.0000,1.1,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lvq.cif
9lys_A,kept,57,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9lys.cif
9m1q_A,kept,174,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m1q.cif
9m2g_A,kept,181,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m2g.cif
9m2n_A,kept,181,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m2n.cif
9m4u_B,kept,181,0.0000,0.0000,1.69,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m4u.cif
9m5i_B,kept,181,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m5i.cif
9m5j_B,kept,181,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m5j.cif
9m5s_A,kept,220,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m5s.cif
9m62_A,kept,124,0.0000,0.0000,1.22,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m62.cif
9m6n_B,kept,181,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/9m6n.cif
9mdv_A,kept,251,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/9mdv.cif
9mg0_A,kept,289,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_4/mmcif_files/9mg0.cif
9mg4_A,kept,297,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/9mg4.cif
9mhq_A,kept,243,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/9mhq.cif
9mhr_A,kept,243,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/9mhr.cif
