label,reason,length,x_ratio,noncanonical_ratio,resolution,source_file
23om_B,duplicate_sequence,259,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/23om.cif
23on_A,duplicate_sequence,259,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/23on.cif
23on_B,duplicate_sequence,259,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/23on.cif
25hk_B,duplicate_sequence,291,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_4/mmcif_files/25hk.cif
27rq_B,duplicate_sequence,74,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/27rq.cif
29ly_A,duplicate_sequence,123,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_4/mmcif_files/29ly.cif
29mc_A,duplicate_sequence,123,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_4/mmcif_files/29mc.cif
29md_A,duplicate_sequence,123,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_4/mmcif_files/29md.cif
7h9l_A,duplicate_sequence,237,0.0000,0.0000,1.42,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9l.cif
7h9m_A,duplicate_sequence,237,0.0000,0.0000,1.49,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9m.cif
7h9o_A,duplicate_sequence,237,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9o.cif
7h9p_A,duplicate_sequence,237,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9p.cif
7h9q_A,duplicate_sequence,237,0.0000,0.0000,1.51,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9q.cif
7h9r_A,duplicate_sequence,237,0.0000,0.0000,1.69,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9r.cif
7h9u_A,duplicate_sequence,237,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9u.cif
7h9v_A,duplicate_sequence,237,0.0000,0.0000,1.52,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9v.cif
7h9w_A,duplicate_sequence,237,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9w.cif
7h9x_A,duplicate_sequence,237,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_4/mmcif_files/7h9x.cif
7ha0_A,duplicate_sequence,237,0.0000,0.0000,1.47,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha0.cif
7ha1_A,duplicate_sequence,237,0.0000,0.0000,1.46,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha1.cif
7ha2_A,duplicate_sequence,237,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha2.cif
7ha3_A,duplicate_sequence,237,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha3.cif
7ha4_A,duplicate_sequence,237,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha4.cif
7ha5_A,duplicate_sequence,237,0.0000,0.0000,1.53,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha5.cif
7ha6_A,duplicate_sequence,237,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha6.cif
7ha9_A,duplicate_sequence,237,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ha9.cif
7haa_A,duplicate_sequence,237,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haa.cif
7hab_A,duplicate_sequence,237,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hab.cif
7hac_A,duplicate_sequence,237,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hac.cif
7had_A,duplicate_sequence,237,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7had.cif
7hae_A,duplicate_sequence,237,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hae.cif
7haf_A,duplicate_sequence,237,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haf.cif
7hag_A,duplicate_sequence,237,0.0000,0.0000,1.53,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hag.cif
7hah_A,duplicate_sequence,237,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hah.cif
7hai_A,duplicate_sequence,237,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hai.cif
7haj_A,duplicate_sequence,237,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haj.cif
7hak_A,duplicate_sequence,237,0.0000,0.0000,1.72,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hak.cif
7hal_A,duplicate_sequence,237,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hal.cif
7ham_A,duplicate_sequence,237,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_4/mmcif_files/7ham.cif
7han_A,duplicate_sequence,237,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_4/mmcif_files/7han.cif
7hao_A,duplicate_sequence,237,0.0000,0.0000,1.83,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hao.cif
7haq_A,duplicate_sequence,237,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haq.cif
7har_A,duplicate_sequence,237,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_4/mmcif_files/7har.cif
7hau_A,duplicate_sequence,237,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hau.cif
7haw_A,duplicate_sequence,237,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haw.cif
7haz_A,duplicate_sequence,237,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_4/mmcif_files/7haz.cif
7hb0_A,duplicate_sequence,237,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb0.cif
7hb1_A,duplicate_sequence,237,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb1.cif
7hb2_A,duplicate_sequence,237,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb2.cif
7hb4_A,duplicate_sequence,237,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb4.cif
7hb5_A,duplicate_sequence,237,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb5.cif
7hb8_A,duplicate_sequence,237,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb8.cif
7hb9_A,duplicate_sequence,237,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hb9.cif
7hbb_A,duplicate_sequence,237,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbb.cif
7hbc_A,duplicate_sequence,237,0.0000,0.0000,1.86,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbc.cif
7hbd_A,duplicate_sequence,237,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbd.cif
7hbe_A,duplicate_sequence,237,0.0000,0.0000,1.79,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbe.cif
7hbf_A,duplicate_sequence,237,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbf.cif
7hbg_A,duplicate_sequence,237,0.0000,0.0000,1.69,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbg.cif
7hbh_A,duplicate_sequence,237,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbh.cif
7hbl_A,duplicate_sequence,237,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbl.cif
7hbn_A,duplicate_sequence,237,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbn.cif
7hbp_A,duplicate_sequence,237,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbp.cif
7hbr_A,duplicate_sequence,237,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbr.cif
7hbs_A,duplicate_sequence,237,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbs.cif
7hbt_A,duplicate_sequence,237,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbt.cif
7hbu_A,duplicate_sequence,237,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbu.cif
7hbv_A,duplicate_sequence,237,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbv.cif
7hbw_A,duplicate_sequence,237,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbw.cif
7hby_A,duplicate_sequence,237,0.0000,0.0000,1.82,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hby.cif
7hbz_A,duplicate_sequence,237,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hbz.cif
7hc0_A,duplicate_sequence,237,0.0000,0.0000,1.66,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hc0.cif
7hc2_A,duplicate_sequence,237,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hc2.cif
7hiz_A,duplicate_sequence,126,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hiz.cif
7hj0_A,duplicate_sequence,126,0.0000,0.0000,1.39,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj0.cif
7hj1_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj1.cif
7hj2_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj2.cif
7hj3_A,duplicate_sequence,126,0.0000,0.0000,1.54,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj3.cif
7hj4_A,duplicate_sequence,126,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj4.cif
7hj5_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj5.cif
7hj6_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj6.cif
7hj7_A,duplicate_sequence,126,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj7.cif
7hj8_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj8.cif
7hj9_A,duplicate_sequence,126,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hj9.cif
7hja_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hja.cif
7hjb_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjb.cif
7hjc_A,duplicate_sequence,126,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjc.cif
7hjd_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjd.cif
7hje_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hje.cif
7hjf_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjf.cif
7hjg_A,duplicate_sequence,126,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjg.cif
7hjh_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjh.cif
7hji_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hji.cif
7hjj_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjj.cif
7hjk_A,duplicate_sequence,126,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjk.cif
7hjl_A,duplicate_sequence,126,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjl.cif
7hjm_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjm.cif
7hjn_A,duplicate_sequence,126,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjn.cif
7hjo_A,duplicate_sequence,126,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjo.cif
7hjp_A,duplicate_sequence,126,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjp.cif
7hjq_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjq.cif
7hjr_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjr.cif
7hjs_A,duplicate_sequence,126,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjs.cif
7hjt_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjt.cif
7hju_A,duplicate_sequence,126,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hju.cif
7hjv_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjv.cif
7hjw_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjw.cif
7hjx_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjx.cif
7hjy_A,duplicate_sequence,126,0.0000,0.0000,1.58,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjy.cif
7hjz_A,duplicate_sequence,126,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hjz.cif
7hk0_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hk0.cif
7hk1_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hk1.cif
7hk2_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hk2.cif
7hk3_A,duplicate_sequence,126,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hk3.cif
7hk4_A,duplicate_sequence,126,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_4/mmcif_files/7hk4.cif
7i04_B,duplicate_sequence,209,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i04.cif
7i04_C,duplicate_sequence,209,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i04.cif
7i05_A,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i05.cif
7i05_B,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i05.cif
7i05_C,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i05.cif
7i06_A,duplicate_sequence,209,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i06.cif
7i06_B,duplicate_sequence,209,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i06.cif
7i06_C,duplicate_sequence,209,0.0000,0.0000,1.81,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i06.cif
7i07_A,duplicate_sequence,209,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i07.cif
7i07_B,duplicate_sequence,209,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i07.cif
7i07_C,duplicate_sequence,209,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i07.cif
7i0e_A,duplicate_sequence,209,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0e.cif
7i0e_B,duplicate_sequence,209,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0e.cif
7i0e_C,duplicate_sequence,209,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0e.cif
7i0f_A,duplicate_sequence,209,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0f.cif
7i0f_B,duplicate_sequence,209,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0f.cif
7i0f_C,duplicate_sequence,209,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0f.cif
7i0h_A,duplicate_sequence,209,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0h.cif
7i0h_B,duplicate_sequence,209,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0h.cif
7i0h_C,duplicate_sequence,209,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0h.cif
7i0i_A,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0i.cif
7i0i_B,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0i.cif
7i0i_C,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0i.cif
7i0j_A,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0j.cif
7i0j_B,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0j.cif
7i0j_C,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0j.cif
7i0k_A,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0k.cif
7i0k_B,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0k.cif
7i0k_C,duplicate_sequence,209,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0k.cif
7i0l_A,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0l.cif
7i0l_B,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0l.cif
7i0l_C,duplicate_sequence,209,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0l.cif
7i0m_A,duplicate_sequence,209,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0m.cif
7i0m_B,duplicate_sequence,209,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0m.cif
7i0m_C,duplicate_sequence,209,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0m.cif
7i0o_A,duplicate_sequence,209,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0o.cif
7i0o_B,duplicate_sequence,209,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0o.cif
7i0o_C,duplicate_sequence,209,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0o.cif
7i0q_A,duplicate_sequence,209,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0q.cif
7i0q_B,duplicate_sequence,209,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0q.cif
7i0q_C,duplicate_sequence,209,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0q.cif
7i0r_A,duplicate_sequence,209,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0r.cif
7i0r_B,duplicate_sequence,209,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0r.cif
7i0r_C,duplicate_sequence,209,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0r.cif
7i0s_A,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0s.cif
7i0s_B,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0s.cif
7i0s_C,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0s.cif
7i0t_A,duplicate_sequence,209,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0t.cif
7i0t_B,duplicate_sequence,209,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0t.cif
7i0t_C,duplicate_sequence,209,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0t.cif
7i0x_A,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0x.cif
7i0x_B,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0x.cif
7i0x_C,duplicate_sequence,209,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0x.cif
7i0y_A,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0y.cif
7i0y_B,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0y.cif
7i0y_C,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0y.cif
7i0z_A,duplicate_sequence,209,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0z.cif
7i0z_B,duplicate_sequence,209,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0z.cif
7i0z_C,duplicate_sequence,209,0.0000,0.0000,1.87,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i0z.cif
7i10_A,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i10.cif
7i10_B,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i10.cif
7i10_C,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i10.cif
7i11_A,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i11.cif
7i11_B,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i11.cif
7i11_C,duplicate_sequence,209,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i11.cif
7i12_A,duplicate_sequence,209,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i12.cif
7i12_B,duplicate_sequence,209,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i12.cif
7i12_C,duplicate_sequence,209,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_4/mmcif_files/7i12.cif
8k4k_B,duplicate_sequence,206,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_4/mmcif_files/8k4k.cif
8py0_B,duplicate_sequence,188,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_4/mmcif_files/8py0.cif
8rlo_BBB,duplicate_sequence,261,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_4/mmcif_files/8rlo.cif
8rns_A,duplicate_sequence,260,0.0000,0.0000,1.14,data/all_pdb_1y/fed_split/client_4/mmcif_files/8rns.cif
