label,reason,length,x_ratio,noncanonical_ratio,resolution,source_file
8zg8_A,kept,64,0.0000,0.0000,1.744,data/all_pdb_1y/fed_split/client_1/mmcif_files/8zg8.cif
8zg9_A,kept,69,0.0000,0.0000,1.673,data/all_pdb_1y/fed_split/client_1/mmcif_files/8zg9.cif
8znn_A,kept,270,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_1/mmcif_files/8znn.cif
8znu_A,kept,225,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/8znu.cif
9avb_A,kept,129,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_1/mmcif_files/9avb.cif
9ayd_A,kept,129,0.0000,0.0000,1.53,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ayd.cif
9aye_A,kept,129,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9aye.cif
9bcy_AAA,kept,157,0.0000,0.0000,1.18,data/all_pdb_1y/fed_split/client_1/mmcif_files/9bcy.cif
9bi7_A,kept,194,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9bi7.cif
9bzg_A,kept,285,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9bzg.cif
9c14_A,kept,97,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9c14.cif
9c63_A,kept,162,0.0062,0.0062,1.34,data/all_pdb_1y/fed_split/client_1/mmcif_files/9c63.cif
9cd0_A,kept,259,0.0000,0.0000,1.72,data/all_pdb_1y/fed_split/client_1/mmcif_files/9cd0.cif
9cdy_A,kept,300,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9cdy.cif
9cgh_A,kept,125,0.0000,0.0000,1.32,data/all_pdb_1y/fed_split/client_1/mmcif_files/9cgh.cif
9cmk_A,kept,141,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_1/mmcif_files/9cmk.cif
9csm_A,kept,129,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_1/mmcif_files/9csm.cif
9d1v_A,kept,205,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9d1v.cif
9d2r_A,kept,200,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9d2r.cif
9d2s_A,kept,200,0.0000,0.0000,1.22,data/all_pdb_1y/fed_split/client_1/mmcif_files/9d2s.cif
9d9t_A,kept,183,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9d9t.cif
9d9y_A,kept,183,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9d9y.cif
9dcw_A,kept,109,0.0000,0.0000,1.721,data/all_pdb_1y/fed_split/client_1/mmcif_files/9dcw.cif
9dee_A,kept,166,0.0000,0.0000,1.21,data/all_pdb_1y/fed_split/client_1/mmcif_files/9dee.cif
9dsb_A,kept,151,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9dsb.cif
9e5a_A,kept,260,0.0000,0.0000,1.46,data/all_pdb_1y/fed_split/client_1/mmcif_files/9e5a.cif
9ec5_A,kept,159,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ec5.cif
9ecs_A,kept,53,0.0000,0.0000,0.99,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ecs.cif
9edf_A,kept,159,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edf.cif
9edg_A,kept,159,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edg.cif
9edh_A,kept,159,0.0000,0.0000,1.72,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edh.cif
9edi_A,kept,159,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edi.cif
9edk_A,kept,159,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edk.cif
9edu_A,kept,159,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_1/mmcif_files/9edu.cif
9eib_A,kept,89,0.0000,0.0000,1.67,data/all_pdb_1y/fed_split/client_1/mmcif_files/9eib.cif
9f0i_A,kept,165,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_1/mmcif_files/9f0i.cif
9ffj_A,kept,159,0.0000,0.0000,1.27,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ffj.cif
9fic_A,kept,84,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_1/mmcif_files/9fic.cif
9fnr_A,kept,159,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_1/mmcif_files/9fnr.cif
9foa_D,kept,159,0.0000,0.0000,1.36,data/all_pdb_1y/fed_split/client_1/mmcif_files/9foa.cif
9fqb_A,kept,30,0.0000,0.0000,1.09,data/all_pdb_1y/fed_split/client_1/mmcif_files/9fqb.cif
9fw7_A,kept,200,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9fw7.cif
9fwa_A,kept,202,0.0000,0.0000,1.73,data/all_pdb_1y/fed_split/client_1/mmcif_files/9fwa.cif
9g0j_A,kept,230,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g0j.cif
9g0l_A,kept,107,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g0l.cif
9g3k_A,kept,114,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g3k.cif
9g3t_A,kept,230,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g3t.cif
9g6i_A,kept,199,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g6i.cif
9g76_A,kept,153,0.0000,0.0000,1.199,data/all_pdb_1y/fed_split/client_1/mmcif_files/9g76.cif
9gby_A,kept,256,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gby.cif
9gej_A,kept,119,0.0000,0.0000,1.84,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gej.cif
9gjz_A,kept,268,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gjz.cif
9gnt_A,kept,135,0.0000,0.0000,1.31,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gnt.cif
9gtj_A,kept,193,0.0000,0.0000,0.99,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gtj.cif
9gub_B,kept,171,0.0000,0.0000,1.1,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gub.cif
9gvf_A,kept,215,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gvf.cif
9gw3_A,kept,275,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gw3.cif
9gwu_B,kept,273,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gwu.cif
9gx8_A,kept,232,0.0000,0.0000,1.56,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gx8.cif
9gx9_A,kept,236,0.0000,0.0000,1.34,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gx9.cif
9gxf_A,kept,227,0.0000,0.0000,1.64,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gxf.cif
9gxz_A,kept,245,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gxz.cif
9gyp_A,kept,126,0.0000,0.0000,1.801,data/all_pdb_1y/fed_split/client_1/mmcif_files/9gyp.cif
9h0s_A,kept,165,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h0s.cif
9h2t_A,kept,166,0.0000,0.0000,1.31,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h2t.cif
9h4c_A,kept,112,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h4c.cif
9h5h_A,kept,83,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h5h.cif
9h88_A,kept,131,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h88.cif
9h9y_A,kept,131,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h9y.cif
9h9z_A,kept,131,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9h9z.cif
9hd4_A,kept,114,0.0000,0.0000,1.491,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hd4.cif
9hgf_A,kept,132,0.0000,0.0000,1.86,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hgf.cif
9hh7_A,kept,137,0.0000,0.0000,1.79,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hh7.cif
9hin_A,kept,175,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hin.cif
9hkj_A,kept,85,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hkj.cif
9hn3_A,kept,244,0.0000,0.0000,1.49,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hn3.cif
9hn6_AAA,kept,124,0.0000,0.0000,1.77,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hn6.cif
9hpt_A,kept,245,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hpt.cif
9hqt_B,kept,158,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hqt.cif
9htk_A,kept,125,0.0000,0.0000,1.49,data/all_pdb_1y/fed_split/client_1/mmcif_files/9htk.cif
9hup_A,kept,289,0.0000,0.0000,1.76,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hup.cif
9hvb_A,kept,256,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hvb.cif
9hvg_A,kept,266,0.0000,0.0000,1.901,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hvg.cif
9hx8_A,kept,201,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9hx8.cif
9i2a_A,kept,104,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9i2a.cif
9i7a_A,kept,94,0.0000,0.0000,1.05,data/all_pdb_1y/fed_split/client_1/mmcif_files/9i7a.cif
9i7c_A,kept,94,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_1/mmcif_files/9i7c.cif
9i7z_A,kept,121,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_1/mmcif_files/9i7z.cif
9i9g_A,kept,170,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9i9g.cif
9iab_A,kept,273,0.0000,0.0000,1.57,data/all_pdb_1y/fed_split/client_1/mmcif_files/9iab.cif
9iey_A,kept,122,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9iey.cif
9igk_A,kept,179,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9igk.cif
9ii5_A,kept,178,0.0000,0.0000,1.49,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ii5.cif
9ikp_A,kept,184,0.0000,0.0000,1.68,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ikp.cif
9in7_A,kept,231,0.0000,0.0000,1.13,data/all_pdb_1y/fed_split/client_1/mmcif_files/9in7.cif
9iuw_A,kept,214,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_1/mmcif_files/9iuw.cif
9ivt_A,kept,229,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ivt.cif
9j9u_A,kept,183,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9j9u.cif
9jaa_A,kept,176,0.0000,0.0000,1.28,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jaa.cif
9jak_A,kept,171,0.0000,0.0000,1.29,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jak.cif
9jg7_A,kept,106,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jg7.cif
9jha_A,kept,293,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jha.cif
9jiq_A,kept,159,0.0000,0.0000,1.78,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jiq.cif
9jlm_A,kept,150,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jlm.cif
9jvd_A,kept,111,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9jvd.cif
9k2c_A,kept,203,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_1/mmcif_files/9k2c.cif
9k2d_A,kept,201,0.0000,0.0000,1.98,data/all_pdb_1y/fed_split/client_1/mmcif_files/9k2d.cif
9k3g_A,kept,189,0.0000,0.0000,1.23,data/all_pdb_1y/fed_split/client_1/mmcif_files/9k3g.cif
9k3w_A,kept,65,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9k3w.cif
9kf1_A,kept,212,0.0000,0.0000,1.38,data/all_pdb_1y/fed_split/client_1/mmcif_files/9kf1.cif
9khr_A,kept,212,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9khr.cif
9ko3_A,kept,174,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ko3.cif
9koe_A,kept,247,0.0000,0.0000,1.76,data/all_pdb_1y/fed_split/client_1/mmcif_files/9koe.cif
9kpl_A,kept,144,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9kpl.cif
9kz1_A,kept,99,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_1/mmcif_files/9kz1.cif
9l08_A,kept,291,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9l08.cif
9l8b_A,kept,189,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_1/mmcif_files/9l8b.cif
9lb2_A,kept,148,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lb2.cif
9lb3_A,kept,148,0.0000,0.0000,0.95,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lb3.cif
9lb4_A,kept,149,0.0000,0.0000,1.303,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lb4.cif
9lin_A,kept,213,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lin.cif
9lmm_A,kept,113,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lmm.cif
9ls5_A,kept,175,0.0000,0.0000,1.4,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ls5.cif
9lt9_A,kept,293,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lt9.cif
9ltk_A,kept,253,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ltk.cif
9lyg_A,kept,111,0.0000,0.0000,1.26,data/all_pdb_1y/fed_split/client_1/mmcif_files/9lyg.cif
9m0u_A,kept,62,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_1/mmcif_files/9m0u.cif
9m7l_A,kept,226,0.0000,0.0000,1.36,data/all_pdb_1y/fed_split/client_1/mmcif_files/9m7l.cif
9mat_A,kept,233,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mat.cif
9mb3_A,kept,165,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mb3.cif
9mfz_A,kept,125,0.0000,0.0000,1.55,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mfz.cif
9mgt_A,kept,148,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mgt.cif
9mhj_A,kept,274,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mhj.cif
9mjp_A,kept,218,0.0000,0.0000,1.99,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mjp.cif
9mjq_A,kept,244,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mjq.cif
9mrc_A,kept,195,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mrc.cif
9mua_A,kept,186,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mua.cif
9mvr_A,kept,83,0.0000,0.0000,1.94,data/all_pdb_1y/fed_split/client_1/mmcif_files/9mvr.cif
9n1t_A,kept,293,0.0000,0.0000,1.43,data/all_pdb_1y/fed_split/client_1/mmcif_files/9n1t.cif
9n3l_A,kept,261,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9n3l.cif
9n42_A,kept,106,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9n42.cif
9n8r_A,kept,283,0.0000,0.0000,1.62,data/all_pdb_1y/fed_split/client_1/mmcif_files/9n8r.cif
9ng1_A,kept,268,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ng1.cif
9nij_A,kept,201,0.0000,0.0000,1.51,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nij.cif
9nik_A,kept,201,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nik.cif
9nil_A,kept,201,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nil.cif
9nim_A,kept,201,0.0000,0.0000,1.44,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nim.cif
9nsm_A,kept,177,0.0000,0.0000,1.85,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nsm.cif
9nx3_A,kept,242,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nx3.cif
9nzy_A,kept,275,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9nzy.cif
9o0j_A,kept,178,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_1/mmcif_files/9o0j.cif
9o73_A,kept,294,0.0000,0.0000,1.49,data/all_pdb_1y/fed_split/client_1/mmcif_files/9o73.cif
9o90_A,kept,285,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_1/mmcif_files/9o90.cif
9o9r_A,kept,156,0.0000,0.0000,1.31,data/all_pdb_1y/fed_split/client_1/mmcif_files/9o9r.cif
9oak_A,kept,157,0.0000,0.0000,1.61,data/all_pdb_1y/fed_split/client_1/mmcif_files/9oak.cif
9oh7_B,kept,128,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9oh7.cif
9ori_A,kept,138,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ori.cif
9ouf_A,kept,159,0.0000,0.0000,1.39,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ouf.cif
9p2p_A,kept,182,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_1/mmcif_files/9p2p.cif
9p3e_A,kept,145,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9p3e.cif
9p8l_A,kept,98,0.0000,0.0000,1.62,data/all_pdb_1y/fed_split/client_1/mmcif_files/9p8l.cif
9paq_A,kept,260,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9paq.cif
9pcs_A,kept,300,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9pcs.cif
9png_A,kept,106,0.0000,0.0000,1.97,data/all_pdb_1y/fed_split/client_1/mmcif_files/9png.cif
9pqf_A,kept,113,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9pqf.cif
9pua_J,kept,127,0.0000,0.0000,0.944,data/all_pdb_1y/fed_split/client_1/mmcif_files/9pua.cif
9q35_A,kept,245,0.0000,0.0000,1.74,data/all_pdb_1y/fed_split/client_1/mmcif_files/9q35.cif
9q3h_A,kept,127,0.0000,0.0000,1.89,data/all_pdb_1y/fed_split/client_1/mmcif_files/9q3h.cif
9q84_A,kept,248,0.0000,0.0000,1.41,data/all_pdb_1y/fed_split/client_1/mmcif_files/9q84.cif
9q88_A,kept,79,0.0000,0.0000,1.2,data/all_pdb_1y/fed_split/client_1/mmcif_files/9q88.cif
9qba_A,kept,179,0.0000,0.0000,1.45,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qba.cif
9qdk_A,kept,288,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qdk.cif
9qel_A,kept,167,0.0000,0.0000,1.86,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qel.cif
9qfr_A,kept,181,0.0000,0.0000,1.52,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qfr.cif
9qft_G,kept,180,0.0000,0.0000,1.82,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qft.cif
9qh2_A,kept,248,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qh2.cif
9qhr_A,kept,118,0.0000,0.0000,1.5,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qhr.cif
9qnz_A,kept,159,0.0000,0.0000,1.88,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qnz.cif
9qo7_A,kept,159,0.0000,0.0000,2.0,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qo7.cif
9qq4_A,kept,139,0.0000,0.0000,1.07,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qq4.cif
9qt0_A,kept,65,0.0000,0.0000,1.3,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qt0.cif
9qyd_A,kept,203,0.0000,0.0000,1.91,data/all_pdb_1y/fed_split/client_1/mmcif_files/9qyd.cif
9r2k_A,kept,189,0.0000,0.0000,1.96,data/all_pdb_1y/fed_split/client_1/mmcif_files/9r2k.cif
9r6i_A,kept,279,0.0000,0.0000,1.7,data/all_pdb_1y/fed_split/client_1/mmcif_files/9r6i.cif
9rar_A,kept,215,0.0000,0.0000,1.75,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rar.cif
9rbz_A,kept,211,0.0000,0.0000,1.8,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rbz.cif
9rff_A,kept,233,0.0000,0.0000,1.248,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rff.cif
9rfp_A,kept,168,0.0000,0.0000,1.65,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rfp.cif
9rhn_A,kept,169,0.0000,0.0000,1.95,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rhn.cif
9ri7_A,kept,199,0.0000,0.0000,1.6,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ri7.cif
9rk5_A,kept,199,0.0000,0.0000,1.9,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rk5.cif
9rlm_A,kept,164,0.0000,0.0000,1.25,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rlm.cif
9ro8_A,kept,149,0.0000,0.0000,1.59,data/all_pdb_1y/fed_split/client_1/mmcif_files/9ro8.cif
9rpl_A,kept,270,0.0000,0.0000,1.93,data/all_pdb_1y/fed_split/client_1/mmcif_files/9rpl.cif
